,id,age,job,marital,education,credit_default,housing,loan
575,575,42,admin,married,high_school,no,no,no
576,576,41,admin,divorced,high_school,no,no,no
577,577,32,services,married,high_school,unknown,no,yes
578,578,46,management,married,university_degree,no,no,no
579,579,37,blue-collar,married,,no,no,no
580,580,53,management,married,university_degree,unknown,no,no
581,581,30,blue-collar,married,basic_4y,no,no,no
582,582,45,unknown,married,,unknown,no,no
583,583,24,technician,single,professional_course,no,no,yes
584,584,45,unknown,married,,unknown,no,no
585,585,34,admin,single,university_degree,no,no,yes
586,586,41,management,married,university_degree,unknown,no,no
587,587,59,blue-collar,married,basic_4y,no,yes,no
588,588,45,blue-collar,married,basic_4y,unknown,no,no
589,589,54,blue-collar,married,basic_6y,unknown,no,no
590,590,32,technician,married,professional_course,no,no,no
591,591,33,technician,married,professional_course,no,yes,no
592,592,32,admin,married,university_degree,no,no,no
593,593,34,services,single,high_school,no,unknown,unknown
594,594,46,management,married,university_degree,no,no,no
595,595,57,technician,married,professional_course,no,yes,no
596,596,42,technician,married,basic_9y,no,no,no
597,597,48,admin,married,professional_course,no,yes,no
598,598,58,admin,divorced,university_degree,unknown,yes,no
599,599,34,services,married,high_school,no,no,no
600,600,32,admin,single,university_degree,no,yes,yes
601,601,48,blue-collar,married,basic_9y,no,no,no
602,602,47,blue-collar,married,basic_9y,no,no,no
603,603,31,services,married,high_school,unknown,no,no
604,604,32,admin,single,university_degree,no,yes,no
605,605,32,admin,single,university_degree,no,no,no
606,606,36,services,married,high_school,no,no,no
607,607,53,blue-collar,married,basic_4y,unknown,no,yes
608,608,37,blue-collar,married,basic_9y,unknown,no,no
609,609,50,services,married,high_school,no,no,no
610,610,46,blue-collar,married,basic_6y,no,yes,no
611,611,41,admin,married,high_school,no,no,no
612,612,43,blue-collar,single,basic_4y,no,no,no
613,613,51,management,married,university_degree,no,yes,no
614,614,38,admin,married,university_degree,no,yes,no
615,615,41,technician,married,basic_6y,no,yes,no
616,616,39,services,married,high_school,unknown,no,no
617,617,52,blue-collar,married,basic_4y,no,no,no
618,618,37,technician,married,professional_course,no,yes,no
619,619,41,admin,married,basic_9y,no,yes,no
620,620,46,admin,divorced,university_degree,no,yes,yes
621,621,47,technician,married,professional_course,no,no,no
622,622,35,technician,married,professional_course,no,no,no
623,623,38,services,married,high_school,unknown,no,no
624,624,30,blue-collar,single,,no,yes,yes
625,625,46,blue-collar,married,basic_9y,no,yes,no
626,626,30,technician,married,professional_course,no,no,no
627,627,35,services,single,basic_4y,no,no,no
628,628,58,admin,married,,unknown,yes,no
629,629,40,technician,married,professional_course,no,no,no
630,630,34,technician,married,university_degree,no,no,no
631,631,30,admin,single,university_degree,no,no,no
632,632,38,services,married,basic_6y,no,no,no
633,633,55,management,single,basic_4y,no,no,no
634,634,55,management,married,university_degree,unknown,yes,no
635,635,45,technician,single,professional_course,no,yes,no
636,636,36,admin,married,university_degree,no,yes,yes
637,637,32,admin,single,university_degree,no,no,no
638,638,35,technician,married,,unknown,yes,no
639,639,55,management,divorced,university_degree,no,yes,no
640,640,49,housemaid,married,basic_4y,unknown,unknown,unknown
641,641,29,admin,married,high_school,no,yes,no
642,642,34,blue-collar,married,basic_4y,no,yes,no
643,643,54,retired,married,high_school,unknown,yes,no
644,644,36,technician,single,professional_course,no,no,no
645,645,30,management,single,university_degree,no,yes,no
646,646,33,housemaid,divorced,university_degree,no,no,no
647,647,37,blue-collar,married,high_school,no,no,no
648,648,36,technician,married,basic_9y,unknown,yes,no
649,649,33,blue-collar,married,high_school,no,no,no
650,650,32,housemaid,married,high_school,no,yes,no
651,651,32,housemaid,married,high_school,no,no,no
652,652,50,blue-collar,married,basic_4y,unknown,yes,no
653,653,39,blue-collar,married,basic_9y,no,no,yes
654,654,51,blue-collar,divorced,,unknown,yes,yes
655,655,33,services,married,high_school,no,no,no
656,656,33,services,married,basic_4y,no,no,no
657,657,56,management,married,university_degree,unknown,no,yes
658,658,39,management,divorced,university_degree,unknown,yes,no
659,659,33,self-employed,single,university_degree,no,no,no
660,660,59,retired,divorced,basic_4y,unknown,no,no
661,661,42,admin,single,,no,yes,no
662,662,43,services,married,high_school,no,no,yes
663,663,35,admin,married,university_degree,no,unknown,unknown
664,664,46,blue-collar,married,basic_6y,unknown,yes,no
665,665,27,technician,married,basic_9y,no,no,yes
666,666,47,admin,divorced,university_degree,no,yes,no
667,667,31,admin,single,university_degree,no,no,no
668,668,32,blue-collar,married,basic_9y,no,yes,no
669,669,54,admin,married,high_school,no,no,no
670,670,56,management,married,university_degree,unknown,no,no
671,671,48,services,single,high_school,unknown,yes,no
672,672,44,admin,married,high_school,no,yes,no
673,673,46,admin,married,high_school,no,no,yes
674,674,45,services,married,high_school,no,yes,no
675,675,43,admin,married,professional_course,no,no,yes
676,676,40,admin,single,high_school,unknown,no,no
677,677,56,management,married,university_degree,no,yes,no
678,678,47,entrepreneur,married,professional_course,no,no,no
679,679,39,management,divorced,university_degree,unknown,yes,no
680,680,48,technician,married,basic_4y,unknown,no,no
681,681,45,housemaid,married,professional_course,unknown,yes,no
682,682,36,self-employed,married,university_degree,no,no,no
683,683,49,management,married,professional_course,unknown,yes,no
684,684,46,services,married,high_school,no,no,no
685,685,38,blue-collar,married,basic_9y,no,yes,no
686,686,50,housemaid,married,basic_4y,unknown,yes,no
687,687,27,admin,single,high_school,no,yes,no
688,688,40,technician,married,professional_course,unknown,yes,no
689,689,46,management,married,university_degree,no,yes,no
690,690,40,admin,divorced,university_degree,no,yes,no
691,691,33,management,single,university_degree,no,no,no
692,692,54,retired,married,high_school,no,yes,no
693,693,52,blue-collar,married,basic_4y,unknown,yes,no
694,694,53,admin,married,university_degree,unknown,yes,no
695,695,49,services,married,high_school,unknown,no,no
696,696,42,blue-collar,married,basic_4y,unknown,no,no
697,697,49,housemaid,married,basic_4y,no,no,no
698,698,40,entrepreneur,married,basic_9y,no,no,no
699,699,59,admin,married,university_degree,unknown,no,no
700,700,51,self-employed,married,basic_9y,no,yes,no
701,701,57,housemaid,married,basic_6y,unknown,yes,no
702,702,38,self-employed,divorced,basic_9y,no,yes,no
703,703,52,self-employed,married,university_degree,no,no,no
704,704,26,unemployed,single,basic_9y,no,yes,no
705,705,35,admin,married,university_degree,no,yes,yes
706,706,51,admin,married,university_degree,no,no,no
707,707,43,blue-collar,married,basic_4y,unknown,yes,yes
708,708,42,admin,married,high_school,unknown,yes,no
709,709,60,retired,divorced,university_degree,unknown,yes,no
710,710,36,blue-collar,married,basic_9y,no,yes,no
711,711,57,management,married,university_degree,unknown,no,no
712,712,35,student,single,university_degree,unknown,no,no
713,713,30,admin,married,university_degree,no,no,no
714,714,43,services,married,high_school,no,no,no
715,715,40,technician,married,basic_9y,no,no,no
716,716,45,technician,married,university_degree,no,no,no
717,717,56,retired,married,high_school,no,no,no
718,718,46,services,married,basic_6y,no,no,no
719,719,41,blue-collar,married,basic_4y,no,yes,no
720,720,42,admin,married,university_degree,no,yes,no
721,721,56,blue-collar,married,basic_4y,no,no,no
722,722,43,entrepreneur,married,basic_4y,no,yes,no
723,723,34,blue-collar,married,basic_4y,no,no,no
724,724,38,services,married,high_school,no,yes,no
725,725,40,technician,married,basic_9y,no,no,no
726,726,38,admin,married,high_school,no,no,no
727,727,48,entrepreneur,married,university_degree,no,yes,no
728,728,27,blue-collar,married,basic_9y,unknown,yes,no
729,729,24,technician,single,professional_course,no,no,no
730,730,47,admin,single,,unknown,yes,yes
731,731,48,blue-collar,married,professional_course,unknown,no,no
732,732,31,admin,single,high_school,no,yes,yes
733,733,39,self-employed,single,basic_4y,unknown,yes,no
734,734,41,technician,single,university_degree,unknown,no,no
735,735,49,blue-collar,married,basic_4y,unknown,yes,no
736,736,56,retired,married,basic_4y,no,no,no
737,737,49,admin,married,high_school,no,no,no
738,738,47,unemployed,divorced,university_degree,no,no,no
739,739,44,blue-collar,married,,unknown,yes,no
740,740,48,admin,divorced,high_school,no,no,no
741,741,55,housemaid,married,basic_4y,no,yes,yes
742,742,59,management,married,basic_4y,unknown,yes,no
743,743,44,technician,single,professional_course,no,yes,yes
744,744,46,blue-collar,married,basic_9y,no,no,yes
745,745,39,blue-collar,divorced,basic_6y,unknown,yes,no
746,746,38,unemployed,married,basic_4y,unknown,yes,yes
747,747,36,services,married,high_school,no,yes,no
748,748,29,admin,single,university_degree,no,no,no
749,749,31,technician,single,professional_course,no,yes,no
750,750,30,services,divorced,basic_9y,no,no,yes
751,751,36,blue-collar,married,basic_4y,no,yes,no
752,752,60,blue-collar,married,professional_course,no,no,no
753,753,36,admin,married,university_degree,no,yes,no
754,754,32,services,married,high_school,no,no,no
755,755,39,blue-collar,married,basic_9y,unknown,yes,no
756,756,30,services,married,university_degree,no,yes,no
757,757,39,blue-collar,married,basic_4y,unknown,no,no
758,758,37,blue-collar,married,basic_9y,unknown,yes,no
759,759,39,blue-collar,married,professional_course,unknown,yes,no
760,760,46,blue-collar,married,basic_4y,no,no,no
761,761,43,unemployed,married,basic_4y,no,no,no
762,762,37,services,married,high_school,no,yes,no
763,763,30,technician,married,university_degree,unknown,no,no
764,764,38,technician,married,professional_course,no,no,no
765,765,31,technician,married,university_degree,no,yes,no
766,766,44,admin,married,university_degree,no,no,no
767,767,44,self-employed,married,university_degree,unknown,no,no
768,768,38,technician,married,,unknown,unknown,unknown
769,769,30,student,single,high_school,unknown,no,no
770,770,37,blue-collar,married,basic_4y,unknown,unknown,unknown
771,771,54,housemaid,divorced,,no,yes,no
772,772,41,management,married,,unknown,yes,no
773,773,43,technician,married,professional_course,no,no,no
774,774,38,housemaid,married,basic_9y,no,no,no
775,775,41,blue-collar,married,basic_4y,no,yes,no
776,776,38,blue-collar,single,,unknown,no,yes
777,777,33,blue-collar,married,basic_9y,no,unknown,unknown
778,778,32,admin,married,high_school,no,yes,no
779,779,30,services,married,high_school,unknown,no,no
780,780,43,technician,married,basic_6y,no,yes,no
781,781,30,services,married,high_school,unknown,yes,no
782,782,36,technician,divorced,professional_course,no,no,no
783,783,38,blue-collar,married,basic_6y,no,unknown,unknown
784,784,35,blue-collar,single,basic_6y,no,yes,no
785,785,50,self-employed,married,university_degree,no,no,no
786,786,38,blue-collar,married,basic_9y,no,yes,no
787,787,58,admin,married,basic_4y,unknown,no,yes
788,788,50,technician,married,professional_course,no,yes,no
789,789,33,blue-collar,single,basic_9y,unknown,no,no
790,790,33,blue-collar,single,basic_9y,unknown,unknown,unknown
791,791,44,management,single,university_degree,unknown,yes,yes
792,792,31,management,married,high_school,no,no,no
793,793,40,entrepreneur,married,basic_9y,no,no,no
794,794,28,unknown,single,basic_9y,unknown,no,no
795,795,36,services,single,,no,yes,no
796,796,44,blue-collar,single,high_school,no,no,no
797,797,38,blue-collar,divorced,,no,yes,no
798,798,33,blue-collar,married,basic_9y,no,unknown,unknown
799,799,39,blue-collar,divorced,basic_6y,unknown,yes,yes
800,800,47,blue-collar,single,basic_4y,unknown,yes,no
801,801,47,services,divorced,high_school,no,no,no
802,802,35,entrepreneur,single,professional_course,no,no,no
803,803,42,admin,divorced,university_degree,no,no,no
804,804,36,admin,married,high_school,no,no,no
805,805,35,technician,married,basic_6y,no,no,no
806,806,36,services,single,,no,yes,no
807,807,56,entrepreneur,married,university_degree,unknown,yes,no
808,808,26,admin,single,high_school,no,no,no
809,809,31,admin,single,university_degree,no,yes,yes
810,810,57,self-employed,single,high_school,unknown,no,no
811,811,39,services,married,high_school,no,no,no
812,812,43,blue-collar,married,high_school,no,yes,no
813,813,50,admin,married,university_degree,no,no,no
814,814,52,blue-collar,single,high_school,unknown,unknown,unknown
815,815,39,blue-collar,divorced,basic_9y,no,no,no
816,816,44,technician,single,,unknown,yes,no
817,817,36,housemaid,married,basic_4y,no,yes,no
818,818,54,management,married,high_school,unknown,yes,no
819,819,27,admin,single,basic_9y,no,yes,no
820,820,31,admin,single,university_degree,no,no,no
821,821,31,admin,married,university_degree,unknown,no,no
822,822,28,blue-collar,married,basic_6y,no,no,no
823,823,31,management,single,university_degree,no,yes,no
824,824,30,management,divorced,high_school,no,no,yes
825,825,52,technician,married,professional_course,no,yes,no
826,826,37,technician,divorced,professional_course,no,no,no
827,827,30,services,married,university_degree,no,yes,no
828,828,45,blue-collar,married,basic_9y,unknown,yes,yes
829,829,54,technician,married,university_degree,no,yes,no
830,830,49,entrepreneur,married,basic_9y,no,yes,no
831,831,44,admin,married,high_school,no,no,no
832,832,28,student,single,basic_9y,unknown,yes,yes
833,833,53,technician,married,high_school,no,yes,no
834,834,45,blue-collar,married,basic_9y,unknown,yes,no
835,835,45,blue-collar,married,basic_9y,unknown,no,no
836,836,51,admin,married,high_school,unknown,yes,no
837,837,41,blue-collar,married,basic_9y,unknown,yes,no
838,838,43,technician,married,professional_course,no,yes,no
839,839,31,admin,single,university_degree,no,yes,no
840,840,39,admin,single,,no,yes,no
841,841,38,technician,married,professional_course,no,no,no
842,842,50,entrepreneur,married,basic_9y,no,yes,yes
843,843,53,admin,single,university_degree,unknown,yes,no
844,844,44,admin,divorced,high_school,unknown,yes,no
845,845,53,blue-collar,married,basic_9y,unknown,yes,yes
846,846,24,services,single,high_school,no,no,no
847,847,34,admin,single,high_school,no,yes,no
848,848,40,technician,married,professional_course,no,yes,no
849,849,57,management,divorced,university_degree,no,yes,no
850,850,43,blue-collar,married,basic_4y,unknown,yes,no
851,851,31,blue-collar,married,basic_6y,unknown,no,no
852,852,31,services,married,basic_6y,no,yes,no
853,853,31,blue-collar,married,basic_6y,unknown,yes,no
854,854,45,housemaid,married,basic_4y,unknown,yes,no
855,855,38,admin,married,university_degree,no,no,no
856,856,41,entrepreneur,married,university_degree,no,yes,no
857,857,47,blue-collar,married,professional_course,unknown,yes,no
858,858,42,blue-collar,married,basic_6y,no,no,no
859,859,35,blue-collar,single,,no,yes,no
